CUST-39962,Prod_39962,Beauty,Paypal,Mobile,Addtocart,03-06-2021
CUST-39963,Prod_39963,Electronics,Momo,Desktop,Purchase,02-08-2022
CUST-39964,Prod_39964,Accessories,Paypal,Desktop,Addtocart,18-06-2023
CUST-39965,Prod_39965,Books,Paypal,Mobile,Addtocart,06-03-2022
CUST-39966,Prod_39966,Clothes,Paypal,Mobile,Purchase,18-03-2023
CUST-39967,Prod_39967,Clothes,Momo,Mobile,Addtocart,30-07-2021
CUST-39968,Prod_39968,Hardware,Momo,Mobile,Purchase,17-08-2020
CUST-39969,Prod_39969,Hardware,Momo,Mobile,Addtocart,06-11-2023
CUST-39970,Prod_39970,Furniture,Paypal,Mobile,Addtocart,28-01-2020
CUST-39971,Prod_39971,Accessories,Visa Card,Mobile,Addtocart,16-07-2023
CUST-39972,Prod_39972,Accessories,Visa Card,Mobile,Purchase,25-06-2020
CUST-39973,Prod_39973,Electronics,Momo,Desktop,Addtocart,06-12-2021
CUST-39974,Prod_39974,Books,Momo,Mobile,Addtocart,19-07-2022
CUST-39975,Prod_39975,Books,Momo,Mobile,Purchase,02-09-2020
CUST-39976,Prod_39976,Furniture,Paypal,Mobile,Purchase,31-05-2023
CUST-39977,Prod_39977,Accessories,Visa Card,Mobile,Addtocart,23-09-2020
CUST-39978,Prod_39978,Beauty,Momo,Mobile,Addtocart,18-06-2024
CUST-39979,Prod_39979,Hardware,Paypal,Desktop,Purchase,15-03-2022
CUST-39980,Prod_39980,Books,Visa Card,Mobile,Addtocart,13-02-2021
CUST-39981,Prod_39981,Beauty,Visa Card,Desktop,Addtocart,09-06-2020
CUST-39982,Prod_39982,Electronics,Paypal,Desktop,Purchase,11-12-2022
CUST-39983,Prod_39983,Accessories,Paypal,Desktop,Purchase,16-05-2020
CUST-39984,Prod_39984,Books,Momo,Mobile,Addtocart,13-03-2025
CUST-39985,Prod_39985,Furniture,Paypal,Mobile,Addtocart,02-04-2022
CUST-39986,Prod_39986,Beauty,Momo,Mobile,Purchase,21-04-2025
CUST-39987,Prod_39987,Clothes,Momo,Desktop,Addtocart,01-07-2022
CUST-39988,Prod_39988,Hardware,Paypal,Desktop,Purchase,02-04-2022
CUST-39989,Prod_39989,Hardware,Momo,Desktop,Purchase,15-01-2023
CUST-39990,Prod_39990,Hardware,Momo,Desktop,Addtocart,18-04-2021
CUST-39991,Prod_39991,Furniture,Visa Card,Desktop,Addtocart,05-06-2024
CUST-39992,Prod_39992,Electronics,Momo,Desktop,Addtocart,10-08-2023
CUST-39993,Prod_39993,Electronics,Momo,Mobile,Purchase,09-02-2020
CUST-39994,Prod_39994,Electronics,Momo,Desktop,Addtocart,22-03-2023
CUST-39995,Prod_39995,Beauty,Visa Card,Mobile,Purchase,31-05-2021
CUST-39996,Prod_39996,Clothes,Paypal,Desktop,Addtocart,20-08-2024
CUST-39997,Prod_39997,Accessories,Momo,Mobile,Addtocart,29-01-2024
CUST-39998,Prod_39998,Books,Momo,Desktop,Addtocart,28-10-2023
CUST-39999,Prod_39999,Hardware,Paypal,Desktop,Addtocart,20-02-2021
CUST-40000,Prod_40000,Beauty,Paypal,Desktop,Purchase,17-04-2020
CUST-40001,Prod_40001,Electronics,Momo,Desktop,Addtocart,09-03-2021
CUST-40002,Prod_40002,Furniture,Momo,Desktop,Purchase,02-04-2022
CUST-40003,Prod_40003,Accessories,Paypal,Desktop,Addtocart,21-04-2022
CUST-40004,Prod_40004,Furniture,Momo,Desktop,Addtocart,25-12-2022
CUST-40005,Prod_40005,Hardware,Paypal,Mobile,Purchase,10-12-2021
CUST-40006,Prod_40006,Hardware,Visa Card,Desktop,Addtocart,14-06-2020
CUST-40007,Prod_40007,Furniture,Momo,Mobile,Purchase,23-10-2021
CUST-40008,Prod_40008,Accessories,Paypal,Mobile,Purchase,05-07-2020
CUST-40009,Prod_40009,Hardware,Visa Card,Desktop,Purchase,30-07-2020
CUST-40010,Prod_40010,Hardware,Momo,Desktop,Purchase,08-06-2022
CUST-40011,Prod_40011,Furniture,Paypal,Desktop,Addtocart,09-05-2021
CUST-40012,Prod_40012,Beauty,Momo,Mobile,Addtocart,14-06-2024
CUST-40013,Prod_40013,Furniture,Visa Card,Mobile,Addtocart,22-02-2020
CUST-40014,Prod_40014,Books,Paypal,Desktop,Addtocart,07-11-2024
CUST-40015,Prod_40015,Accessories,Paypal,Desktop,Purchase,01-11-2020
CUST-40016,Prod_40016,Accessories,Visa Card,Mobile,Purchase,08-01-2025
CUST-40017,Prod_40017,Accessories,Paypal,Desktop,Purchase,19-10-2020
CUST-40018,Prod_40018,Clothes,Paypal,Mobile,Purchase,06-11-2022
CUST-40019,Prod_40019,Hardware,Momo,Mobile,Purchase,21-01-2024
CUST-40020,Prod_40020,Books,Momo,Desktop,Purchase,23-05-2021
CUST-40021,Prod_40021,Accessories,Visa Card,Mobile,Purchase,15-11-2020
CUST-40022,Prod_40022,Accessories,Momo,Mobile,Addtocart,29-09-2020
CUST-40023,Prod_40023,Electronics,Visa Card,Mobile,Purchase,07-03-2025
CUST-40024,Prod_40024,Beauty,Visa Card,Desktop,Addtocart,25-02-2023
CUST-40025,Prod_40025,Furniture,Momo,Mobile,Purchase,06-07-2021
CUST-40026,Prod_40026,Hardware,Paypal,Desktop,Purchase,04-07-2024
CUST-40027,Prod_40027,Beauty,Visa Card,Mobile,Addtocart,12-03-2023
CUST-40028,Prod_40028,Clothes,Momo,Desktop,Addtocart,05-01-2020
CUST-40029,Prod_40029,Beauty,Visa Card,Mobile,Purchase,10-02-2023
CUST-40030,Prod_40030,Furniture,Paypal,Desktop,Purchase,18-01-2025
CUST-40031,Prod_40031,Clothes,Paypal,Desktop,Purchase,11-04-2024
CUST-40032,Prod_40032,Clothes,Momo,Mobile,Purchase,31-12-2022
CUST-40033,Prod_40033,Electronics,Momo,Mobile,Addtocart,11-04-2024
CUST-40034,Prod_40034,Accessories,Visa Card,Desktop,Addtocart,15-09-2024
CUST-40035,Prod_40035,Beauty,Momo,Desktop,Addtocart,30-09-2024
CUST-40036,Prod_40036,Furniture,Visa Card,Mobile,Addtocart,27-10-2021
CUST-40037,Prod_40037,Clothes,Visa Card,Desktop,Addtocart,02-01-2020
CUST-40038,Prod_40038,Electronics,Paypal,Mobile,Purchase,06-07-2023
CUST-40039,Prod_40039,Clothes,Visa Card,Desktop,Addtocart,20-01-2023
CUST-40040,Prod_40040,Hardware,Visa Card,Desktop,Purchase,06-12-2020
CUST-40041,Prod_40041,Hardware,Paypal,Mobile,Addtocart,25-04-2021
CUST-40042,Prod_40042,Furniture,Momo,Mobile,Addtocart,18-10-2022
CUST-40043,Prod_40043,Hardware,Paypal,Desktop,Addtocart,31-03-2022
CUST-40044,Prod_40044,Beauty,Momo,Desktop,Addtocart,18-04-2024
CUST-40045,Prod_40045,Hardware,Momo,Mobile,Purchase,18-04-2025
CUST-40046,Prod_40046,Hardware,Paypal,Mobile,Purchase,26-03-2024
CUST-40047,Prod_40047,Electronics,Visa Card,Desktop,Purchase,14-06-2020
CUST-40048,Prod_40048,Beauty,Paypal,Mobile,Purchase,20-02-2020
CUST-40049,Prod_40049,Hardware,Paypal,Mobile,Addtocart,28-12-2020
CUST-40050,Prod_40050,Furniture,Momo,Desktop,Purchase,04-12-2023
CUST-40051,Prod_40051,Furniture,Visa Card,Desktop,Addtocart,28-01-2020
CUST-40052,Prod_40052,Clothes,Momo,Desktop,Addtocart,30-06-2021
CUST-40053,Prod_40053,Electronics,Momo,Desktop,Purchase,29-01-2020
CUST-40054,Prod_40054,Beauty,Paypal,Mobile,Purchase,28-01-2024
CUST-40055,Prod_40055,Beauty,Visa Card,Mobile,Purchase,12-04-2022
CUST-40056,Prod_40056,Beauty,Paypal,Desktop,Purchase,31-08-2021
CUST-40057,Prod_40057,Clothes,Paypal,Mobile,Purchase,23-02-2024
CUST-40058,Prod_40058,Electronics,Momo,Mobile,Purchase,10-05-2022
CUST-40059,Prod_40059,Books,Momo,Desktop,Purchase,26-08-2022
CUST-40060,Prod_40060,Furniture,Visa Card,Mobile,Purchase,06-11-2022
CUST-40061,Prod_40061,Furniture,Visa Card,Mobile,Purchase,28-12-2024
CUST-40062,Prod_40062,Accessories,Paypal,Mobile,Addtocart,07-08-2020
CUST-40063,Prod_40063,Accessories,Paypal,Mobile,Addtocart,22-07-2023
CUST-40064,Prod_40064,Accessories,Momo,Desktop,Purchase,04-05-2025
CUST-40065,Prod_40065,Electronics,Visa Card,Mobile,Addtocart,02-05-2023
CUST-40066,Prod_40066,Furniture,Momo,Mobile,Addtocart,22-02-2022
CUST-40067,Prod_40067,Furniture,Visa Card,Desktop,Addtocart,03-02-2021
CUST-40068,Prod_40068,Beauty,Paypal,Desktop,Purchase,13-07-2021
CUST-40069,Prod_40069,Accessories,Paypal,Mobile,Addtocart,02-10-2020
CUST-40070,Prod_40070,Electronics,Paypal,Mobile,Addtocart,20-01-2024
CUST-40071,Prod_40071,Electronics,Momo,Desktop,Addtocart,03-12-2022
CUST-40072,Prod_40072,Electronics,Momo,Desktop,Purchase,29-06-2020
CUST-40073,Prod_40073,Books,Visa Card,Mobile,Addtocart,08-01-2020
CUST-40074,Prod_40074,Electronics,Momo,Mobile,Addtocart,23-08-2020
CUST-40075,Prod_40075,Books,Paypal,Mobile,Addtocart,08-11-2022
CUST-40076,Prod_40076,Beauty,Visa Card,Desktop,Addtocart,01-01-2025
CUST-40077,Prod_40077,Electronics,Momo,Mobile,Addtocart,10-04-2025
CUST-40078,Prod_40078,Furniture,Visa Card,Mobile,Addtocart,30-09-2021
CUST-40079,Prod_40079,Hardware,Momo,Desktop,Addtocart,14-01-2021
CUST-40080,Prod_40080,Electronics,Visa Card,Desktop,Purchase,07-03-2021
CUST-40081,Prod_40081,Books,Paypal,Mobile,Addtocart,14-03-2022
