CUST-37964,Prod_37964,Furniture,Visa Card,Desktop,Purchase,14-12-2023
CUST-37965,Prod_37965,Accessories,Visa Card,Desktop,Purchase,17-06-2024
CUST-37966,Prod_37966,Clothes,Visa Card,Mobile,Addtocart,09-02-2020
CUST-37967,Prod_37967,Accessories,Momo,Mobile,Purchase,31-05-2023
CUST-37968,Prod_37968,Accessories,Visa Card,Mobile,Purchase,07-04-2024
CUST-37969,Prod_37969,Beauty,Paypal,Desktop,Purchase,11-09-2022
CUST-37970,Prod_37970,Hardware,Visa Card,Desktop,Purchase,11-07-2022
CUST-37971,Prod_37971,Accessories,Visa Card,Mobile,Purchase,30-09-2023
CUST-37972,Prod_37972,Clothes,Paypal,Desktop,Addtocart,16-05-2020
CUST-37973,Prod_37973,Furniture,Momo,Desktop,Addtocart,09-09-2022
CUST-37974,Prod_37974,Clothes,Visa Card,Mobile,Purchase,03-08-2020
CUST-37975,Prod_37975,Beauty,Visa Card,Desktop,Addtocart,13-03-2025
CUST-37976,Prod_37976,Electronics,Paypal,Mobile,Addtocart,24-03-2021
CUST-37977,Prod_37977,Clothes,Visa Card,Mobile,Purchase,29-04-2020
CUST-37978,Prod_37978,Accessories,Momo,Mobile,Addtocart,21-04-2021
CUST-37979,Prod_37979,Clothes,Momo,Mobile,Purchase,27-04-2025
CUST-37980,Prod_37980,Books,Paypal,Mobile,Purchase,18-12-2020
CUST-37981,Prod_37981,Books,Momo,Desktop,Addtocart,27-05-2021
CUST-37982,Prod_37982,Clothes,Paypal,Mobile,Addtocart,27-01-2020
CUST-37983,Prod_37983,Beauty,Paypal,Desktop,Addtocart,12-08-2021
CUST-37984,Prod_37984,Books,Momo,Mobile,Addtocart,28-05-2022
CUST-37985,Prod_37985,Electronics,Momo,Mobile,Addtocart,18-08-2021
CUST-37986,Prod_37986,Beauty,Visa Card,Desktop,Purchase,07-05-2021
CUST-37987,Prod_37987,Furniture,Paypal,Desktop,Addtocart,04-02-2021
CUST-37988,Prod_37988,Furniture,Paypal,Desktop,Addtocart,24-09-2023
CUST-37989,Prod_37989,Furniture,Visa Card,Mobile,Purchase,22-02-2025
CUST-37990,Prod_37990,Electronics,Visa Card,Mobile,Purchase,23-02-2024
CUST-37991,Prod_37991,Hardware,Paypal,Mobile,Addtocart,01-03-2022
CUST-37992,Prod_37992,Accessories,Visa Card,Desktop,Addtocart,07-05-2021
CUST-37993,Prod_37993,Furniture,Momo,Desktop,Purchase,18-03-2020
CUST-37994,Prod_37994,Clothes,Paypal,Mobile,Addtocart,27-02-2024
CUST-37995,Prod_37995,Furniture,Visa Card,Mobile,Purchase,28-05-2022
CUST-37996,Prod_37996,Clothes,Visa Card,Mobile,Addtocart,15-02-2023
CUST-37997,Prod_37997,Beauty,Visa Card,Desktop,Purchase,06-09-2023
CUST-37998,Prod_37998,Electronics,Momo,Mobile,Addtocart,07-05-2020
CUST-37999,Prod_37999,Furniture,Visa Card,Desktop,Addtocart,31-07-2020
CUST-38000,Prod_38000,Hardware,Visa Card,Desktop,Addtocart,30-04-2025
CUST-38001,Prod_38001,Beauty,Visa Card,Desktop,Addtocart,24-02-2022
CUST-38002,Prod_38002,Clothes,Paypal,Mobile,Purchase,29-12-2024
CUST-38003,Prod_38003,Accessories,Paypal,Desktop,Addtocart,17-05-2022
CUST-38004,Prod_38004,Furniture,Paypal,Mobile,Addtocart,02-10-2020
CUST-38005,Prod_38005,Clothes,Momo,Desktop,Purchase,24-03-2025
CUST-38006,Prod_38006,Hardware,Paypal,Mobile,Addtocart,27-04-2022
CUST-38007,Prod_38007,Books,Paypal,Mobile,Addtocart,03-03-2022
CUST-38008,Prod_38008,Beauty,Momo,Mobile,Addtocart,13-02-2021
CUST-38009,Prod_38009,Books,Visa Card,Desktop,Purchase,30-10-2020
CUST-38010,Prod_38010,Clothes,Paypal,Mobile,Addtocart,06-05-2024
CUST-38011,Prod_38011,Hardware,Visa Card,Desktop,Addtocart,27-11-2024
CUST-38012,Prod_38012,Books,Momo,Mobile,Addtocart,08-12-2020
CUST-38013,Prod_38013,Accessories,Visa Card,Mobile,Addtocart,26-12-2022
CUST-38014,Prod_38014,Hardware,Visa Card,Desktop,Purchase,05-04-2022
CUST-38015,Prod_38015,Hardware,Paypal,Desktop,Addtocart,28-02-2025
CUST-38016,Prod_38016,Clothes,Momo,Desktop,Addtocart,26-09-2024
CUST-38017,Prod_38017,Accessories,Paypal,Desktop,Addtocart,11-09-2024
CUST-38018,Prod_38018,Books,Paypal,Desktop,Purchase,26-01-2022
CUST-38019,Prod_38019,Accessories,Visa Card,Desktop,Purchase,06-06-2023
CUST-38020,Prod_38020,Accessories,Visa Card,Mobile,Purchase,06-09-2024
CUST-38021,Prod_38021,Hardware,Paypal,Desktop,Purchase,23-04-2020
CUST-38022,Prod_38022,Electronics,Momo,Mobile,Addtocart,12-04-2023
CUST-38023,Prod_38023,Furniture,Momo,Mobile,Addtocart,24-04-2023
CUST-38024,Prod_38024,Books,Momo,Mobile,Addtocart,03-08-2020
CUST-38025,Prod_38025,Electronics,Paypal,Desktop,Addtocart,19-05-2022
CUST-38026,Prod_38026,Clothes,Visa Card,Desktop,Purchase,23-02-2024
CUST-38027,Prod_38027,Electronics,Paypal,Desktop,Addtocart,12-11-2022
CUST-38028,Prod_38028,Clothes,Momo,Mobile,Addtocart,30-08-2021
CUST-38029,Prod_38029,Clothes,Momo,Mobile,Addtocart,11-03-2020
CUST-38030,Prod_38030,Beauty,Momo,Desktop,Addtocart,06-02-2021
CUST-38031,Prod_38031,Books,Momo,Desktop,Purchase,06-08-2021
CUST-38032,Prod_38032,Electronics,Paypal,Mobile,Purchase,02-08-2021
CUST-38033,Prod_38033,Books,Visa Card,Mobile,Addtocart,30-04-2025
CUST-38034,Prod_38034,Beauty,Paypal,Mobile,Purchase,11-04-2022
CUST-38035,Prod_38035,Books,Paypal,Mobile,Purchase,16-07-2024
CUST-38036,Prod_38036,Beauty,Momo,Mobile,Purchase,15-03-2021
CUST-38037,Prod_38037,Clothes,Momo,Desktop,Purchase,10-02-2022
CUST-38038,Prod_38038,Books,Momo,Mobile,Purchase,20-12-2024
CUST-38039,Prod_38039,Electronics,Visa Card,Mobile,Addtocart,14-02-2024
CUST-38040,Prod_38040,Hardware,Visa Card,Desktop,Addtocart,26-11-2022
CUST-38041,Prod_38041,Electronics,Visa Card,Mobile,Purchase,06-09-2022
CUST-38042,Prod_38042,Electronics,Momo,Mobile,Addtocart,01-11-2021
CUST-38043,Prod_38043,Beauty,Paypal,Desktop,Addtocart,27-07-2024
CUST-38044,Prod_38044,Accessories,Momo,Desktop,Purchase,04-12-2021
CUST-38045,Prod_38045,Clothes,Paypal,Desktop,Addtocart,13-08-2020
CUST-38046,Prod_38046,Beauty,Momo,Mobile,Addtocart,23-03-2021
CUST-38047,Prod_38047,Electronics,Visa Card,Mobile,Purchase,07-02-2020
CUST-38048,Prod_38048,Accessories,Paypal,Desktop,Addtocart,13-01-2020
CUST-38049,Prod_38049,Hardware,Paypal,Desktop,Addtocart,14-03-2021
CUST-38050,Prod_38050,Hardware,Momo,Desktop,Purchase,26-01-2021
CUST-38051,Prod_38051,Books,Momo,Desktop,Addtocart,05-03-2023
CUST-38052,Prod_38052,Hardware,Visa Card,Mobile,Purchase,22-03-2024
CUST-38053,Prod_38053,Hardware,Paypal,Desktop,Addtocart,07-04-2022
CUST-38054,Prod_38054,Clothes,Momo,Mobile,Purchase,04-07-2021
CUST-38055,Prod_38055,Clothes,Visa Card,Mobile,Addtocart,22-04-2021
CUST-38056,Prod_38056,Clothes,Visa Card,Mobile,Purchase,06-07-2021
CUST-38057,Prod_38057,Furniture,Paypal,Desktop,Addtocart,28-10-2020
CUST-38058,Prod_38058,Beauty,Visa Card,Mobile,Addtocart,11-06-2020
CUST-38059,Prod_38059,Clothes,Visa Card,Mobile,Purchase,16-04-2023
CUST-38060,Prod_38060,Beauty,Momo,Desktop,Addtocart,19-09-2021
CUST-38061,Prod_38061,Accessories,Visa Card,Desktop,Addtocart,11-01-2021
CUST-38062,Prod_38062,Clothes,Paypal,Mobile,Addtocart,21-06-2024
CUST-38063,Prod_38063,Hardware,Momo,Mobile,Purchase,12-04-2021
CUST-38064,Prod_38064,Beauty,Momo,Desktop,Addtocart,26-07-2020
CUST-38065,Prod_38065,Clothes,Visa Card,Desktop,Addtocart,10-10-2020
CUST-38066,Prod_38066,Electronics,Momo,Desktop,Addtocart,20-06-2023
CUST-38067,Prod_38067,Accessories,Momo,Mobile,Purchase,05-08-2024
CUST-38068,Prod_38068,Hardware,Momo,Mobile,Addtocart,18-06-2020
CUST-38069,Prod_38069,Hardware,Visa Card,Mobile,Addtocart,29-04-2024
CUST-38070,Prod_38070,Electronics,Momo,Mobile,Addtocart,21-08-2023
CUST-38071,Prod_38071,Furniture,Paypal,Desktop,Addtocart,08-01-2021
