CUST-22979,Prod_22979,Furniture,Paypal,Mobile,Addtocart,22-09-2024
CUST-22980,Prod_22980,Hardware,Paypal,Desktop,Purchase,12-12-2023
CUST-22981,Prod_22981,Books,Visa Card,Mobile,Addtocart,03-05-2021
CUST-22982,Prod_22982,Hardware,Momo,Desktop,Purchase,15-08-2023
CUST-22983,Prod_22983,Clothes,Visa Card,Desktop,Purchase,06-05-2020
CUST-22984,Prod_22984,Accessories,Visa Card,Desktop,Purchase,12-01-2022
CUST-22985,Prod_22985,Clothes,Visa Card,Desktop,Purchase,04-03-2021
CUST-22986,Prod_22986,Electronics,Visa Card,Mobile,Addtocart,09-06-2020
CUST-22987,Prod_22987,Books,Momo,Desktop,Addtocart,15-05-2022
CUST-22988,Prod_22988,Beauty,Visa Card,Mobile,Purchase,22-07-2020
CUST-22989,Prod_22989,Furniture,Paypal,Mobile,Addtocart,11-10-2020
CUST-22990,Prod_22990,Accessories,Paypal,Mobile,Purchase,07-04-2024
CUST-22991,Prod_22991,Hardware,Momo,Desktop,Addtocart,19-06-2024
CUST-22992,Prod_22992,Books,Paypal,Desktop,Purchase,03-11-2023
CUST-22993,Prod_22993,Electronics,Paypal,Desktop,Purchase,03-01-2020
CUST-22994,Prod_22994,Hardware,Paypal,Mobile,Addtocart,06-07-2024
CUST-22995,Prod_22995,Beauty,Paypal,Desktop,Purchase,08-07-2020
CUST-22996,Prod_22996,Electronics,Paypal,Desktop,Addtocart,03-01-2023
CUST-22997,Prod_22997,Beauty,Visa Card,Desktop,Purchase,22-06-2022
CUST-22998,Prod_22998,Accessories,Momo,Mobile,Purchase,30-07-2022
CUST-22999,Prod_22999,Beauty,Paypal,Desktop,Addtocart,26-04-2022
CUST-23000,Prod_23000,Electronics,Paypal,Desktop,Purchase,12-04-2024
CUST-23001,Prod_23001,Hardware,Visa Card,Mobile,Purchase,20-03-2022
CUST-23002,Prod_23002,Clothes,Momo,Mobile,Addtocart,29-09-2024
CUST-23003,Prod_23003,Hardware,Visa Card,Desktop,Purchase,24-02-2025
CUST-23004,Prod_23004,Accessories,Visa Card,Desktop,Purchase,20-07-2022
CUST-23005,Prod_23005,Accessories,Paypal,Mobile,Addtocart,28-07-2020
CUST-23006,Prod_23006,Books,Paypal,Mobile,Addtocart,18-09-2020
CUST-23007,Prod_23007,Hardware,Paypal,Desktop,Addtocart,03-10-2020
CUST-23008,Prod_23008,Furniture,Momo,Desktop,Purchase,23-03-2024
CUST-23009,Prod_23009,Clothes,Momo,Desktop,Purchase,18-12-2022
CUST-23010,Prod_23010,Hardware,Visa Card,Desktop,Addtocart,18-08-2022
CUST-23011,Prod_23011,Books,Paypal,Mobile,Addtocart,01-11-2020
CUST-23012,Prod_23012,Clothes,Visa Card,Mobile,Purchase,15-11-2021
CUST-23013,Prod_23013,Furniture,Visa Card,Mobile,Addtocart,15-11-2020
CUST-23014,Prod_23014,Furniture,Momo,Mobile,Purchase,13-06-2022
CUST-23015,Prod_23015,Clothes,Paypal,Desktop,Addtocart,11-05-2021
CUST-23016,Prod_23016,Furniture,Paypal,Mobile,Addtocart,23-08-2022
CUST-23017,Prod_23017,Electronics,Momo,Desktop,Addtocart,26-09-2023
CUST-23018,Prod_23018,Hardware,Visa Card,Mobile,Addtocart,20-05-2024
CUST-23019,Prod_23019,Beauty,Visa Card,Desktop,Purchase,31-07-2020
