CUST-27974,Prod_27974,Beauty,Paypal,Mobile,Addtocart,13-06-2023
CUST-27975,Prod_27975,Books,Visa Card,Mobile,Addtocart,20-10-2020
CUST-27976,Prod_27976,Clothes,Paypal,Mobile,Purchase,20-12-2024
CUST-27977,Prod_27977,Furniture,Paypal,Mobile,Addtocart,08-02-2023
CUST-27978,Prod_27978,Books,Visa Card,Mobile,Addtocart,27-04-2025
CUST-27979,Prod_27979,Beauty,Momo,Mobile,Purchase,20-08-2022
CUST-27980,Prod_27980,Accessories,Visa Card,Desktop,Addtocart,01-03-2021
CUST-27981,Prod_27981,Books,Momo,Mobile,Addtocart,08-02-2024
CUST-27982,Prod_27982,Beauty,Momo,Desktop,Addtocart,29-12-2021
CUST-27983,Prod_27983,Beauty,Momo,Desktop,Purchase,29-07-2024
CUST-27984,Prod_27984,Electronics,Visa Card,Mobile,Addtocart,08-01-2020
CUST-27985,Prod_27985,Clothes,Visa Card,Desktop,Purchase,20-06-2024
CUST-27986,Prod_27986,Beauty,Visa Card,Mobile,Purchase,14-09-2024
CUST-27987,Prod_27987,Electronics,Paypal,Desktop,Purchase,09-11-2020
CUST-27988,Prod_27988,Hardware,Visa Card,Mobile,Addtocart,17-06-2023
CUST-27989,Prod_27989,Clothes,Paypal,Desktop,Addtocart,27-07-2022
CUST-27990,Prod_27990,Furniture,Momo,Mobile,Addtocart,28-11-2020
CUST-27991,Prod_27991,Beauty,Visa Card,Desktop,Purchase,07-10-2022
CUST-27992,Prod_27992,Accessories,Momo,Desktop,Purchase,19-04-2025
CUST-27993,Prod_27993,Books,Paypal,Mobile,Addtocart,31-03-2024
CUST-27994,Prod_27994,Hardware,Momo,Desktop,Addtocart,22-07-2021
CUST-27995,Prod_27995,Furniture,Momo,Mobile,Addtocart,19-12-2020
CUST-27996,Prod_27996,Hardware,Momo,Desktop,Purchase,06-06-2023
CUST-27997,Prod_27997,Hardware,Paypal,Mobile,Purchase,02-06-2021
CUST-27998,Prod_27998,Electronics,Visa Card,Mobile,Addtocart,02-10-2022
CUST-27999,Prod_27999,Books,Momo,Desktop,Purchase,08-11-2020
CUST-28000,Prod_28000,Clothes,Paypal,Mobile,Addtocart,31-08-2020
CUST-28001,Prod_28001,Books,Visa Card,Mobile,Addtocart,12-03-2023
