CUST-24977,Prod_24977,Electronics,Visa Card,Desktop,Addtocart,21-09-2024
CUST-24978,Prod_24978,Beauty,Momo,Desktop,Purchase,03-07-2024
CUST-24979,Prod_24979,Clothes,Paypal,Mobile,Purchase,03-07-2020
CUST-24980,Prod_24980,Hardware,Visa Card,Desktop,Addtocart,09-10-2020
CUST-24981,Prod_24981,Electronics,Momo,Mobile,Addtocart,07-09-2024
CUST-24982,Prod_24982,Hardware,Visa Card,Desktop,Purchase,22-11-2021
CUST-24983,Prod_24983,Accessories,Momo,Desktop,Addtocart,19-09-2023
CUST-24984,Prod_24984,Furniture,Momo,Mobile,Addtocart,22-04-2024
CUST-24985,Prod_24985,Books,Paypal,Mobile,Addtocart,19-01-2023
CUST-24986,Prod_24986,Beauty,Paypal,Desktop,Purchase,25-05-2020
CUST-24987,Prod_24987,Clothes,Momo,Desktop,Addtocart,29-04-2024
CUST-24988,Prod_24988,Accessories,Visa Card,Desktop,Addtocart,09-01-2023
CUST-24989,Prod_24989,Beauty,Visa Card,Desktop,Addtocart,25-11-2021
CUST-24990,Prod_24990,Accessories,Paypal,Mobile,Addtocart,17-07-2023
CUST-24991,Prod_24991,Beauty,Paypal,Desktop,Addtocart,22-04-2023
CUST-24992,Prod_24992,Beauty,Visa Card,Mobile,Addtocart,06-07-2020
CUST-24993,Prod_24993,Electronics,Paypal,Mobile,Purchase,13-01-2022
CUST-24994,Prod_24994,Clothes,Paypal,Mobile,Purchase,19-06-2024
CUST-24995,Prod_24995,Accessories,Visa Card,Mobile,Purchase,13-01-2022
CUST-24996,Prod_24996,Accessories,Visa Card,Mobile,Purchase,25-04-2024
CUST-24997,Prod_24997,Hardware,Momo,Mobile,Addtocart,13-06-2020
CUST-24998,Prod_24998,Furniture,Paypal,Desktop,Purchase,16-05-2020
CUST-24999,Prod_24999,Furniture,Momo,Desktop,Addtocart,13-06-2023
CUST-25000,Prod_25000,Beauty,Visa Card,Desktop,Addtocart,29-12-2024
CUST-25001,Prod_25001,Accessories,Visa Card,Desktop,Purchase,22-05-2023
CUST-25002,Prod_25002,Electronics,Momo,Desktop,Purchase,03-12-2020
CUST-25003,Prod_25003,Electronics,Visa Card,Desktop,Purchase,04-02-2021
CUST-25004,Prod_25004,Accessories,Momo,Desktop,Purchase,28-11-2024
CUST-25005,Prod_25005,Clothes,Visa Card,Desktop,Purchase,10-04-2020
CUST-25006,Prod_25006,Furniture,Momo,Mobile,Purchase,08-01-2025
CUST-25007,Prod_25007,Accessories,Momo,Mobile,Addtocart,16-02-2022
CUST-25008,Prod_25008,Books,Momo,Desktop,Addtocart,09-03-2023
