CUST-44957,Prod_44957,Beauty,Paypal,Desktop,Purchase,01-10-2022
CUST-44958,Prod_44958,Beauty,Visa Card,Mobile,Addtocart,13-05-2021
CUST-44959,Prod_44959,Clothes,Paypal,Mobile,Purchase,21-03-2022
CUST-44960,Prod_44960,Accessories,Visa Card,Mobile,Addtocart,18-10-2020
CUST-44961,Prod_44961,Clothes,Visa Card,Mobile,Purchase,25-05-2021
CUST-44962,Prod_44962,Hardware,Visa Card,Desktop,Purchase,08-04-2024
CUST-44963,Prod_44963,Books,Momo,Desktop,Addtocart,18-02-2020
CUST-44964,Prod_44964,Beauty,Paypal,Desktop,Purchase,30-10-2023
CUST-44965,Prod_44965,Hardware,Momo,Mobile,Purchase,01-03-2021
CUST-44966,Prod_44966,Books,Momo,Desktop,Addtocart,19-06-2023
CUST-44967,Prod_44967,Books,Visa Card,Mobile,Addtocart,25-01-2023
CUST-44968,Prod_44968,Furniture,Paypal,Mobile,Purchase,12-04-2022
CUST-44969,Prod_44969,Clothes,Momo,Mobile,Addtocart,27-01-2025
CUST-44970,Prod_44970,Books,Visa Card,Mobile,Addtocart,26-11-2020
CUST-44971,Prod_44971,Hardware,Momo,Desktop,Purchase,18-02-2021
CUST-44972,Prod_44972,Books,Visa Card,Mobile,Purchase,16-02-2023
CUST-44973,Prod_44973,Books,Momo,Mobile,Addtocart,11-10-2021
CUST-44974,Prod_44974,Furniture,Visa Card,Desktop,Purchase,24-02-2021
CUST-44975,Prod_44975,Accessories,Visa Card,Mobile,Purchase,20-04-2023
CUST-44976,Prod_44976,Clothes,Momo,Desktop,Addtocart,19-10-2023
CUST-44977,Prod_44977,Electronics,Visa Card,Mobile,Purchase,03-03-2023
CUST-44978,Prod_44978,Accessories,Momo,Desktop,Addtocart,20-04-2023
CUST-44979,Prod_44979,Electronics,Momo,Mobile,Addtocart,20-04-2020
CUST-44980,Prod_44980,Books,Visa Card,Mobile,Addtocart,20-04-2025
CUST-44981,Prod_44981,Clothes,Paypal,Desktop,Addtocart,02-04-2020
CUST-44982,Prod_44982,Clothes,Visa Card,Mobile,Addtocart,12-10-2024
CUST-44983,Prod_44983,Books,Momo,Desktop,Purchase,04-11-2024
CUST-44984,Prod_44984,Beauty,Visa Card,Desktop,Purchase,14-01-2022
CUST-44985,Prod_44985,Beauty,Paypal,Mobile,Purchase,21-04-2024
CUST-44986,Prod_44986,Accessories,Visa Card,Mobile,Purchase,12-12-2022
CUST-44987,Prod_44987,Clothes,Paypal,Mobile,Purchase,06-11-2024
CUST-44988,Prod_44988,Beauty,Visa Card,Desktop,Purchase,03-07-2022
CUST-44989,Prod_44989,Electronics,Paypal,Mobile,Addtocart,25-07-2023
CUST-44990,Prod_44990,Beauty,Paypal,Mobile,Addtocart,23-03-2025
CUST-44991,Prod_44991,Electronics,Paypal,Mobile,Addtocart,21-03-2023
CUST-44992,Prod_44992,Beauty,Visa Card,Desktop,Addtocart,24-02-2021
CUST-44993,Prod_44993,Books,Paypal,Desktop,Purchase,13-05-2022
CUST-44994,Prod_44994,Accessories,Momo,Desktop,Addtocart,19-04-2021
CUST-44995,Prod_44995,Electronics,Visa Card,Desktop,Purchase,27-04-2023
CUST-44996,Prod_44996,Accessories,Paypal,Mobile,Purchase,29-08-2023
CUST-44997,Prod_44997,Beauty,Paypal,Mobile,Addtocart,06-07-2023
CUST-44998,Prod_44998,Accessories,Visa Card,Mobile,Addtocart,11-05-2022
CUST-44999,Prod_44999,Furniture,Visa Card,Desktop,Purchase,11-02-2025
CUST-45000,Prod_45000,Beauty,Visa Card,Desktop,Purchase,24-02-2023
CUST-45001,Prod_45001,Accessories,Paypal,Mobile,Purchase,06-11-2022
CUST-45002,Prod_45002,Accessories,Paypal,Desktop,Addtocart,15-05-2020
CUST-45003,Prod_45003,Accessories,Momo,Desktop,Addtocart,22-04-2024
CUST-45004,Prod_45004,Electronics,Visa Card,Mobile,Addtocart,05-04-2025
CUST-45005,Prod_45005,Accessories,Visa Card,Desktop,Purchase,03-12-2024
CUST-45006,Prod_45006,Beauty,Momo,Mobile,Purchase,22-05-2022
CUST-45007,Prod_45007,Hardware,Paypal,Mobile,Addtocart,15-02-2025
CUST-45008,Prod_45008,Clothes,Momo,Mobile,Purchase,04-10-2021
CUST-45009,Prod_45009,Hardware,Visa Card,Desktop,Addtocart,11-04-2023
CUST-45010,Prod_45010,Clothes,Paypal,Mobile,Addtocart,18-09-2021
CUST-45011,Prod_45011,Hardware,Momo,Desktop,Addtocart,20-12-2021
CUST-45012,Prod_45012,Accessories,Momo,Desktop,Addtocart,15-02-2022
