CUST-25976,Prod_25976,Clothes,Paypal,Mobile,Addtocart,31-03-2020
CUST-25977,Prod_25977,Furniture,Paypal,Desktop,Addtocart,28-06-2021
CUST-25978,Prod_25978,Furniture,Paypal,Mobile,Purchase,10-08-2021
CUST-25979,Prod_25979,Books,Visa Card,Mobile,Addtocart,17-03-2024
CUST-25980,Prod_25980,Books,Momo,Desktop,Addtocart,16-02-2022
CUST-25981,Prod_25981,Electronics,Paypal,Desktop,Addtocart,29-05-2024
CUST-25982,Prod_25982,Clothes,Paypal,Mobile,Purchase,28-01-2022
CUST-25983,Prod_25983,Beauty,Visa Card,Mobile,Purchase,06-02-2020
CUST-25984,Prod_25984,Books,Momo,Mobile,Addtocart,20-08-2023
CUST-25985,Prod_25985,Electronics,Paypal,Desktop,Addtocart,01-02-2023
CUST-25986,Prod_25986,Beauty,Visa Card,Mobile,Purchase,10-04-2024
CUST-25987,Prod_25987,Furniture,Paypal,Mobile,Purchase,22-08-2021
CUST-25988,Prod_25988,Furniture,Visa Card,Desktop,Purchase,24-05-2023
CUST-25989,Prod_25989,Electronics,Visa Card,Desktop,Addtocart,17-10-2024
CUST-25990,Prod_25990,Furniture,Paypal,Mobile,Purchase,26-09-2023
CUST-25991,Prod_25991,Clothes,Paypal,Mobile,Purchase,25-04-2022
CUST-25992,Prod_25992,Beauty,Momo,Mobile,Addtocart,19-10-2024
CUST-25993,Prod_25993,Beauty,Momo,Mobile,Purchase,16-02-2025
CUST-25994,Prod_25994,Books,Paypal,Desktop,Purchase,07-06-2021
CUST-25995,Prod_25995,Books,Momo,Mobile,Addtocart,30-01-2022
CUST-25996,Prod_25996,Hardware,Paypal,Mobile,Addtocart,13-12-2020
CUST-25997,Prod_25997,Accessories,Paypal,Mobile,Purchase,11-11-2024
CUST-25998,Prod_25998,Beauty,Paypal,Desktop,Addtocart,25-09-2023
CUST-25999,Prod_25999,Hardware,Momo,Desktop,Purchase,17-04-2025
CUST-26000,Prod_26000,Clothes,Paypal,Mobile,Addtocart,02-11-2022
CUST-26001,Prod_26001,Furniture,Visa Card,Desktop,Purchase,01-03-2021
CUST-26002,Prod_26002,Clothes,Momo,Desktop,Purchase,02-08-2023
CUST-26003,Prod_26003,Electronics,Visa Card,Mobile,Purchase,10-08-2022
CUST-26004,Prod_26004,Electronics,Momo,Desktop,Addtocart,07-05-2025
CUST-26005,Prod_26005,Hardware,Momo,Desktop,Addtocart,10-06-2020
CUST-26006,Prod_26006,Electronics,Visa Card,Desktop,Purchase,29-03-2020
CUST-26007,Prod_26007,Hardware,Paypal,Desktop,Addtocart,06-06-2022
CUST-26008,Prod_26008,Books,Visa Card,Mobile,Purchase,17-12-2020
CUST-26009,Prod_26009,Clothes,Visa Card,Mobile,Addtocart,26-08-2021
CUST-26010,Prod_26010,Beauty,Momo,Desktop,Purchase,22-03-2023
CUST-26011,Prod_26011,Books,Paypal,Mobile,Purchase,14-08-2021
CUST-26012,Prod_26012,Hardware,Momo,Desktop,Addtocart,05-02-2023
CUST-26013,Prod_26013,Accessories,Visa Card,Desktop,Purchase,10-09-2021
CUST-26014,Prod_26014,Electronics,Momo,Mobile,Addtocart,13-03-2025
CUST-26015,Prod_26015,Hardware,Momo,Mobile,Addtocart,20-11-2021
CUST-26016,Prod_26016,Books,Paypal,Mobile,Purchase,23-01-2020
CUST-26017,Prod_26017,Furniture,Paypal,Mobile,Addtocart,29-12-2022
CUST-26018,Prod_26018,Furniture,Paypal,Mobile,Purchase,07-09-2021
CUST-26019,Prod_26019,Clothes,Paypal,Mobile,Addtocart,17-03-2025
CUST-26020,Prod_26020,Electronics,Paypal,Desktop,Addtocart,30-07-2023
CUST-26021,Prod_26021,Electronics,Visa Card,Mobile,Addtocart,11-02-2025
CUST-26022,Prod_26022,Books,Momo,Desktop,Purchase,17-12-2021
CUST-26023,Prod_26023,Hardware,Paypal,Desktop,Purchase,12-07-2022
CUST-26024,Prod_26024,Furniture,Momo,Desktop,Addtocart,21-05-2023
CUST-26025,Prod_26025,Accessories,Momo,Mobile,Purchase,23-04-2023
CUST-26026,Prod_26026,Beauty,Momo,Desktop,Addtocart,20-09-2020
CUST-26027,Prod_26027,Accessories,Visa Card,Mobile,Addtocart,25-02-2021
CUST-26028,Prod_26028,Books,Visa Card,Mobile,Addtocart,06-01-2024
CUST-26029,Prod_26029,Furniture,Paypal,Desktop,Addtocart,31-08-2023
CUST-26030,Prod_26030,Accessories,Visa Card,Desktop,Purchase,10-01-2021
CUST-26031,Prod_26031,Beauty,Paypal,Desktop,Addtocart,14-01-2021
CUST-26032,Prod_26032,Hardware,Visa Card,Mobile,Purchase,06-01-2020
CUST-26033,Prod_26033,Hardware,Visa Card,Desktop,Addtocart,19-10-2020
CUST-26034,Prod_26034,Furniture,Paypal,Mobile,Purchase,13-07-2023
CUST-26035,Prod_26035,Books,Momo,Mobile,Purchase,05-06-2022
CUST-26036,Prod_26036,Furniture,Visa Card,Desktop,Purchase,04-04-2023
CUST-26037,Prod_26037,Furniture,Visa Card,Mobile,Addtocart,13-02-2023
CUST-26038,Prod_26038,Clothes,Visa Card,Desktop,Purchase,16-07-2023
CUST-26039,Prod_26039,Hardware,Momo,Desktop,Purchase,30-01-2022
CUST-26040,Prod_26040,Clothes,Visa Card,Mobile,Purchase,06-12-2022
CUST-26041,Prod_26041,Electronics,Paypal,Mobile,Purchase,10-01-2024
CUST-26042,Prod_26042,Accessories,Momo,Desktop,Addtocart,29-01-2020
CUST-26043,Prod_26043,Beauty,Visa Card,Mobile,Purchase,08-11-2022
CUST-26044,Prod_26044,Accessories,Visa Card,Desktop,Addtocart,25-12-2024
CUST-26045,Prod_26045,Clothes,Momo,Mobile,Purchase,12-11-2020
CUST-26046,Prod_26046,Books,Paypal,Desktop,Purchase,06-08-2021
CUST-26047,Prod_26047,Clothes,Momo,Desktop,Addtocart,28-05-2024
CUST-26048,Prod_26048,Hardware,Paypal,Desktop,Addtocart,06-08-2020
CUST-26049,Prod_26049,Books,Visa Card,Mobile,Purchase,06-09-2022
CUST-26050,Prod_26050,Beauty,Paypal,Desktop,Addtocart,12-06-2023
CUST-26051,Prod_26051,Books,Momo,Desktop,Purchase,27-07-2023
CUST-26052,Prod_26052,Hardware,Paypal,Mobile,Addtocart,04-08-2020
CUST-26053,Prod_26053,Clothes,Momo,Desktop,Purchase,02-04-2023
CUST-26054,Prod_26054,Clothes,Paypal,Mobile,Purchase,15-08-2023
CUST-26055,Prod_26055,Clothes,Visa Card,Mobile,Addtocart,24-09-2023
CUST-26056,Prod_26056,Furniture,Paypal,Mobile,Addtocart,18-08-2024
CUST-26057,Prod_26057,Hardware,Paypal,Mobile,Addtocart,22-08-2023
CUST-26058,Prod_26058,Clothes,Momo,Desktop,Purchase,08-02-2022
CUST-26059,Prod_26059,Books,Momo,Mobile,Purchase,11-01-2021
CUST-26060,Prod_26060,Beauty,Paypal,Desktop,Addtocart,13-04-2023
CUST-26061,Prod_26061,Accessories,Momo,Desktop,Addtocart,30-08-2023
CUST-26062,Prod_26062,Beauty,Paypal,Mobile,Purchase,27-11-2023
CUST-26063,Prod_26063,Books,Momo,Mobile,Purchase,15-04-2023
CUST-26064,Prod_26064,Clothes,Visa Card,Desktop,Purchase,14-09-2021
CUST-26065,Prod_26065,Beauty,Visa Card,Desktop,Purchase,18-05-2024
CUST-26066,Prod_26066,Electronics,Visa Card,Mobile,Purchase,25-09-2024
CUST-26067,Prod_26067,Furniture,Momo,Desktop,Purchase,29-06-2020
CUST-26068,Prod_26068,Accessories,Paypal,Desktop,Purchase,27-02-2022
CUST-26069,Prod_26069,Beauty,Visa Card,Mobile,Purchase,26-06-2023
